item key,name,description,price,bottle image url,label type,closure type,country,region,origin,wine type,varietal,vintage,point score,story,user rating,sale price,original url,tasting notes,winc product id,winc product code,wine product id
wine534634,2017 Vigilance Cabernet Sauvignon,"Aged on French Oak for 15 months, our Vigilance Cabernet Sauvignon has complex layers of black cherry, ripe currant, spice, and dark chocolate.",15.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/rdlhsgyhthbeuvsoiqks.jpg",TR,,,Red Hills,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"Aged on French Oak for 15 months, our Vigilance Cabernet Sauvignon has complex layers of black cherry, ripe currant, spice, and dark chocolate.",,,,,,,534634
wine430133,2014 Heitz Cellar Napa Valley Cabernet Sauvignon,"One sniff and anticipation takes hold. Beautiful aromas of vine-ripened blackberry contrast perfectly with spicy notes of nutmeg. There are a luscious weight and texture to the wine, but also a racy edge of well-balanced acidity on the palate.",59.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/x43p6dw7zkh8zl3hxsfy.jpg",WH,,,Napa Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"One sniff and anticipation takes hold. Beautiful aromas of vine-ripened blackberry contrast perfectly with spicy notes of nutmeg. There are a luscious weight and texture to the wine, but also a racy edge of well-balanced acidity on the palate.",,,,,,,430133
wine534279,2018 Decoy Sauvignon Blanc,"This white delivers great quality and appeal. Approachable, soft and smooth, it has rich flavors of peach, pear and melon that are brightened by crisp acidity.",17.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/oa2ekgmgedjhwv7g26qe.jpg",MO,,,Sonoma County,Sauvignon Blanc,W,Sauvignon Blanc,,,"This white delivers great quality and appeal. Approachable, soft and smooth, it has rich flavors of peach, pear and melon that are brightened by crisp acidity.",,,,,,,534279
wine526779,2016 Black Stallion Winery Cabernet Sauvignon,"Black Stallion Estate Winery is named in honor of the historic Silverado Horseman's equestrian center that once graced the property. The winery showcases the best of Napa Valley’s diverse wine growing regions by carefully selecting grapes from an array of vineyards that reflect different Napa Valley terroirs. In some instances it's a single vineyard block or a single row within a block. We blend the best lots to craft world-class wines, brimming with rich flavors and gracious, mouth filling textures.",26.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/xfmjrixhf8jputzcmduf.jpg",TR,,,Napa Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"Black Stallion Estate Winery is named in honor of the historic Silverado Horseman's equestrian center that once graced the property. The winery showcases the best of Napa Valley’s diverse wine growing regions by carefully selecting grapes from an array of vineyards that reflect different Napa Valley terroirs. In some instances it's a single vineyard block or a single row within a block. We blend the best lots to craft world-class wines, brimming with rich flavors and gracious, mouth filling textures.",,,,,,,526779
wine512964,2014 Ziobaffa Organic Toscana,"Organic Toscana has a deep garnet color and has an intense bouquet, elegant and fruity, with lovely aromas of violets. On the palate is full, warm with perfectly balanced tannins with hints of licorice, spice and red fruits.",12.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/xkem7rnsotsqmc757ybx.jpg",TR,,,Tuscany,Sangiovese,R,Sangiovese,,,"Organic Toscana has a deep garnet color and has an intense bouquet, elegant and fruity, with lovely aromas of violets. On the palate is full, warm with perfectly balanced tannins with hints of licorice, spice and red fruits.",,,,,,,512964
wine540370,2015 G.D. Vajra Barolo Albe,"Albe has an amazing scent of macerated Nebbiolo pomace, cranberries and raspberries. Infused rose petals, sweet red fruits and a hint of black figs, complete its wide and elegant bouquet. So authentic and yet expressive, it beautifully celebrates the maturity of these vineyards and wine. Albe is a pure tribute to Barolo di Barolo and to the amazing craft of combining vineyards.",39.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/aodapinfuprnq1t5akt9.jpg",MO,,,Barolo,Nebbiolo,R,Nebbiolo,,,"Albe has an amazing scent of macerated Nebbiolo pomace, cranberries and raspberries. Infused rose petals, sweet red fruits and a hint of black figs, complete its wide and elegant bouquet. So authentic and yet expressive, it beautifully celebrates the maturity of these vineyards and wine. Albe is a pure tribute to Barolo di Barolo and to the amazing craft of combining vineyards.",,,,,,,540370
wine516164,2016 Stags' Leap Winery Napa Valley Cabernet Sauvignon,"The 2016 Napa Valley Cabernet Sauvignon is plush and inviting, with an enticing array of brambly blackberry fruit along with raspberry sorbet notes alongside nuances of lifted violet, allspice, sweet cinnamon, clove, cedar and crushed bay leaves. On the palate, the dark berry fruits proliferate with blackberry, plum and cassis, but there are also savory elements showcasing light herbal notes and earth, giving this Cabernet a classic depth and elegance. Seamlessly integrated oak and refined tannins provide a smooth mouthfeel and add layers of complexity, all wrapping up with a lengthy textured finish. Incredibly approachable and pleasing upon release, this wine is sure to impress and pair well alongside many culinary treats.",49.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/l2xocjws4mfpkyngk0un.jpg",TR,,,Napa Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"The 2016 Napa Valley Cabernet Sauvignon is plush and inviting, with an enticing array of brambly blackberry fruit along with raspberry sorbet notes alongside nuances of lifted violet, allspice, sweet cinnamon, clove, cedar and crushed bay leaves. On the palate, the dark berry fruits proliferate with blackberry, plum and cassis, but there are also savory elements showcasing light herbal notes and earth, giving this Cabernet a classic depth and elegance. Seamlessly integrated oak and refined tannins provide a smooth mouthfeel and add layers of complexity, all wrapping up with a lengthy textured finish. Incredibly approachable and pleasing upon release, this wine is sure to impress and pair well alongside many culinary treats.",,,,,,,516164
wine526236,2018 Oberon Cabernet Sauvignon,"With a kiss of Petite Verdot and a dash of Zinfandel he helped to create Oberon’s deep colors, supple silky tannins, and notes of vibrant black cherry, candied blackberry and spices. A hint of coffee and dark chocolate create a lingering and delightful finish.",21.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/kpqprj9ddnkxube2xpu9.jpg",MO,,,Napa Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"With a kiss of Petite Verdot and a dash of Zinfandel he helped to create Oberon’s deep colors, supple silky tannins, and notes of vibrant black cherry, candied blackberry and spices. A hint of coffee and dark chocolate create a lingering and delightful finish.",,,,,,,526236
wine581495,2019 Dashwood Sauvignon Blanc,"This Sauvignon Blanc is bright, forward and direct. Vivaciously crisp, it showcases gooseberry, citrus and fresh tropical fruit flavors that linger through the finish.",12.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/l4nwo48zi9f7wot3tx7g.jpg",TR,,,Marlborough,Sauvignon Blanc,W,Sauvignon Blanc,,,"This Sauvignon Blanc is bright, forward and direct. Vivaciously crisp, it showcases gooseberry, citrus and fresh tropical fruit flavors that linger through the finish.",,,,,,,581495
wine533543,2016 Produttori del Barbaresco Barbaresco,"Pair with fesh pasta, meat dishes, particularly lamb and feathered game, mild cheeses.",41.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/stdtxavkefkgz7chaswx.jpg",TR,,,Barbaresco,Nebbiolo,R,Nebbiolo,,,"Pair with fesh pasta, meat dishes, particularly lamb and feathered game, mild cheeses.",,,,,,,533543
wine520254,2018 Miraval Rose,"Pretty petal pink color with shiny undertones. This 2018 vintage instantly reminds of Provence with its beautiful aromas of fresh fruit and spring flowers. Airy and balanced, it delicately combines great freshness and complexity, and develops saline and mineral notes. Its long and intense finish is the signature of a rosé with incomparable elegance: Miraval.",21.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/z0yuyyovvm6thwznnxlo.jpg",MO,,,Cotes de Provence,Rosé,Ro,Rosé,,,"Pretty petal pink color with shiny undertones. This 2018 vintage instantly reminds of Provence with its beautiful aromas of fresh fruit and spring flowers. Airy and balanced, it delicately combines great freshness and complexity, and develops saline and mineral notes. Its long and intense finish is the signature of a rosé with incomparable elegance: Miraval.",,,,,,,520254
wine581326,2015 Argiano Brunello di Montalcino,"Argiano’sBrunello di Montalcino is distinguished by its elegance and its deep ruby red color. It presents a good concentration on the mid-palate and a persistent aftertaste, with a rounded and voluptuous body, and interesting, silky tannins. It unites potency and elegance and looks like having a promising future. With its tempting perfumes of red berries and its clean freshness, the complexity of this wine presents an excellent balance. To fully appreciate its qualities, decant the wine at least one hour before serving.",54.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/lvmebnxvmxatcgged10k.jpg",TR,,,Montalcino,Sangiovese,R,Sangiovese,,,"Argiano’sBrunello di Montalcino is distinguished by its elegance and its deep ruby red color. It presents a good concentration on the mid-palate and a persistent aftertaste, with a rounded and voluptuous body, and interesting, silky tannins. It unites potency and elegance and looks like having a promising future. With its tempting perfumes of red berries and its clean freshness, the complexity of this wine presents an excellent balance. To fully appreciate its qualities, decant the wine at least one hour before serving.",,,,,,,581326
wine525906,2018 Vanderpump Rose,"Pale rose, peach color. Elegant nose with delicate red currant and hints of pepper as well as sweet citrus. On the palate, it reveals a touch of strawberry, tangerine and peach in a dry, classic style.",18.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/ijslcodjajnh93fn6dfu.jpg",WH,,,Cotes de Provence,Rosé,Ro,Rosé,,,"Pale rose, peach color. Elegant nose with delicate red currant and hints of pepper as well as sweet citrus. On the palate, it reveals a touch of strawberry, tangerine and peach in a dry, classic style.",,,,,,,525906
wine602305,2019 La Vieille Ferme Rose,"Pale pink in color, this rose offers fresh, delicate aromas of red fruits (currant, cherry), and citrus (lemon). On the palate, it shows a beautiful balance between ripeness and acidity, with notes of fresh fruit.",7.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/an19zvndds9nrz39psvr.jpg",TR,,,Vin de France,Rosé,Ro,Rosé,,,"Pale pink in color, this rose offers fresh, delicate aromas of red fruits (currant, cherry), and citrus (lemon). On the palate, it shows a beautiful balance between ripeness and acidity, with notes of fresh fruit.",,,,,,,602305
wine569502,2018 DAOU Vineyards Cabernet Sauvignon,"This entry-level Cabernet Sauvignon is the only Cabernet in the Daou portfolio made entirely of purchased fruit and is intended to be drunk young. The 2018 Cabernet Sauvignon is made up of 78% Cabernet Sauvignon, 13% Merlot, 8% Petit Verdot and 1% Cabernet Franc aged 11 months in 60% new French oak. Deep ruby-purple, it opens with pure crème de cassis and meaty touches, slow to unfurl, over pure blackberries, cedar and dried thyme. Medium to full-bodied, it explodes with flavor in the mouth, purely defined but very ripe, with a very finely grained frame and a youthful cloaking of new oak, finishing long, fresh and classy.",29.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/jhpqbhnhtmawln67mjst.jpg",TR,,,Paso Robles,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"This entry-level Cabernet Sauvignon is the only Cabernet in the Daou portfolio made entirely of purchased fruit and is intended to be drunk young. The 2018 Cabernet Sauvignon is made up of 78% Cabernet Sauvignon, 13% Merlot, 8% Petit Verdot and 1% Cabernet Franc aged 11 months in 60% new French oak. Deep ruby-purple, it opens with pure crème de cassis and meaty touches, slow to unfurl, over pure blackberries, cedar and dried thyme. Medium to full-bodied, it explodes with flavor in the mouth, purely defined but very ripe, with a very finely grained frame and a youthful cloaking of new oak, finishing long, fresh and classy.",,,,,,,569502
wine560455,2016 Mazzei Chianti Classico Riserva Ser Lapo,"With this outstanding Chianti Classico Riserva, the Marquis Mazzei celebrate their notable ancestor Ser Lapo, author of the first official document mentioning “Chianti wine”. Ruby red color with violet nuances. On the nose, bright aromas of fresh cherries mingle with notes of thyme and a subtle smoky character. Bright acid structure providing a lively quality. Cranberry, raspberry, and red cherry dominate with hints of leather, cedar, and cocoa powder. Some earthiness in the finish and ripe soft tannins.",29.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/w7mubrwbrlbtksted1c8.jpg",MO,,,Chianti Classico,Sangiovese,R,Sangiovese,,,"With this outstanding Chianti Classico Riserva, the Marquis Mazzei celebrate their notable ancestor Ser Lapo, author of the first official document mentioning “Chianti wine”. Ruby red color with violet nuances. On the nose, bright aromas of fresh cherries mingle with notes of thyme and a subtle smoky character. Bright acid structure providing a lively quality. Cranberry, raspberry, and red cherry dominate with hints of leather, cedar, and cocoa powder. Some earthiness in the finish and ripe soft tannins.",,,,,,,560455
wine523668,2017 Flowers Sonoma Coast Pinot Noir,"Over 25 years ago, Flowers Vineyards and Winery pioneered the growing of Pinot Noir and Chardonnay on the rugged coastal ridges of the extreme Sonoma Coast. Joan and Walt Flowers had a simple goal, to make exceptional wine that captures the wild beauty of the land and the spirit of the Sonoma Coast. This idea continues to drive everything we do - farming responsibly, harvesting by hand, using 100% native fermentation, and making wine with minimal intervention. Our unwavering commitment to crafting distinctive wines that capture the spirit of the Sonoma Coast has been the bedrock of our success, and it will continue to drive us forward for years to come.",49.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/fw2fenhl63nvlqmrfyn7.jpg",TR,,,Sonoma Coast,Pinot Noir,R,Pinot Noir,,,"Over 25 years ago, Flowers Vineyards and Winery pioneered the growing of Pinot Noir and Chardonnay on the rugged coastal ridges of the extreme Sonoma Coast. Joan and Walt Flowers had a simple goal, to make exceptional wine that captures the wild beauty of the land and the spirit of the Sonoma Coast. This idea continues to drive everything we do - farming responsibly, harvesting by hand, using 100% native fermentation, and making wine with minimal intervention. Our unwavering commitment to crafting distinctive wines that capture the spirit of the Sonoma Coast has been the bedrock of our success, and it will continue to drive us forward for years to come.",,,,,,,523668
wine552180,2018 Cakebread Chardonnay,"This wine opens with aromas of ripe golden apple, white peach, and notes of oak. On the palate, apple and pear characters are balanced by fresh acidity, and the finish is clean, with appealing mineral notes.",42.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/cjuobttmdyehzsssbwgi.jpg",MO,,,Napa Valley,Chardonnay,W,Chardonnay,,,"This wine opens with aromas of ripe golden apple, white peach, and notes of oak. On the palate, apple and pear characters are balanced by fresh acidity, and the finish is clean, with appealing mineral notes.",,,,,,,552180
wine533326,2017 Stags' Leap Winery The Investor Red Wine,"Reflective of the winery’s ability to combine power with elegance, the 2017 Investor is plush and inviting, with intense dark blackberry, black cherry, wild plum alongside baking spice notes of cinnamon and clove. Alluring notes of black pepper, cedar and violet are supported by savory nuances of chaparral brush, showing hints of fresh thyme, lavender and sage. The expansive mouthfeel is rich and generous with chewy, firm tannins that warm and coat the palate leading to an incredibly lengthy finish with ripe, mouthwatering acidity. Enjoyable now and can be cellared for 5-10 years.",37.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/clzit7lur2pe6eqzws31.jpg",TR,,,Napa Valley,Other Red Blends,R,Other Red Blends,,,"Reflective of the winery’s ability to combine power with elegance, the 2017 Investor is plush and inviting, with intense dark blackberry, black cherry, wild plum alongside baking spice notes of cinnamon and clove. Alluring notes of black pepper, cedar and violet are supported by savory nuances of chaparral brush, showing hints of fresh thyme, lavender and sage. The expansive mouthfeel is rich and generous with chewy, firm tannins that warm and coat the palate leading to an incredibly lengthy finish with ripe, mouthwatering acidity. Enjoyable now and can be cellared for 5-10 years.",,,,,,,533326
wine527336,2017 J. Lohr Seven Oaks Cabernet Sauvignon,"The 2017 J. Lohr Estates Seven Oaks Cabernet Sauvignon is dark and dense in color to the rim of the glass. Layered aromas of black cherry, currant and blueberry are accented by an authentic barrel-aged bouquet of dark chocolate, cocoa powder, and roasted coffee. The palate peaks with high-toned red berry fruit, and follows with bright acidity and a full structure that is both dense and soft at once. Delicious paired with wild mushroom risotto or an herb-encrusted rack of lamb with creamy polenta.",17.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/rkqb9niyjwybqniblcfu.jpg",MO,,,Paso Robles,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"The 2017 J. Lohr Estates Seven Oaks Cabernet Sauvignon is dark and dense in color to the rim of the glass. Layered aromas of black cherry, currant and blueberry are accented by an authentic barrel-aged bouquet of dark chocolate, cocoa powder, and roasted coffee. The palate peaks with high-toned red berry fruit, and follows with bright acidity and a full structure that is both dense and soft at once. Delicious paired with wild mushroom risotto or an herb-encrusted rack of lamb with creamy polenta.",,,,,,,527336
wine520314,2016 Paraduxx Proprietary Red,"Blend: 54% Cabernet Sauvignon, 20% Zinfandel, 19% Petit Verdot, 7% Merlot",39.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/tpmyvdou4jznksxtts6s.jpg",MO,,,Napa Valley,Other Red Blends,R,Other Red Blends,,,"Blend: 54% Cabernet Sauvignon, 20% Zinfandel, 19% Petit Verdot, 7% Merlot",,,,,,,520314
wine557292,2018 Bread & Butter Chardonnay,"This Chardonnay opens delicately with rich notes of vanilla bean and almond husk, which is reminiscent of a decadent crème brûlée. The creamy notes are balanced by a soft minerality and a hint of tropical fruit. Those creamy notes continue to your palate where they are joined with bright acidity and well-integrated oak that leads into a long, creamy finish. Any seafood dish that features butter or brown butter sauce… baked chicken, creamy pastas or soups, squash and winter vegetables.",13.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/v1l4kf9jvluylsxzzyks.jpg",MI,,,California,Chardonnay,W,Chardonnay,,,"This Chardonnay opens delicately with rich notes of vanilla bean and almond husk, which is reminiscent of a decadent crème brûlée. The creamy notes are balanced by a soft minerality and a hint of tropical fruit. Those creamy notes continue to your palate where they are joined with bright acidity and well-integrated oak that leads into a long, creamy finish. Any seafood dish that features butter or brown butter sauce… baked chicken, creamy pastas or soups, squash and winter vegetables.",,,,,,,557292
wine567178,2019 Matua Sauvignon Blanc,Pairs well with a prawn risotto.,12.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/htnjui9a1xdzwjfp1nnu.jpg",MO,,,Marlborough,Sauvignon Blanc,W,Sauvignon Blanc,,,Pairs well with a prawn risotto.,,,,,,,567178
wine558412,2019 Oyster Bay Marlborough Sauvignon Blanc,"Pale straw green in color with brilliant clarity, Oyster Bay Marlborough Sauvignon Blanc is zesty and aromatic with lots of lively fruit characters. A concentration of assertive passion fruit and tropical fruit flavors with an abundant bouquet, it is a wine that is always crisp, elegant, and refreshing.",15.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/fk0x76wkgkvhxzwjisul.jpg",TR,,,Marlborough,Sauvignon Blanc,W,Sauvignon Blanc,,,"Pale straw green in color with brilliant clarity, Oyster Bay Marlborough Sauvignon Blanc is zesty and aromatic with lots of lively fruit characters. A concentration of assertive passion fruit and tropical fruit flavors with an abundant bouquet, it is a wine that is always crisp, elegant, and refreshing.",,,,,,,558412
wine539265,2017 Bella Union by Far Niente Cabernet Sauvignon,"Sinewy, earthy and full of spice, this well-made wine is lush and sumptuous, with firm, focused tannins and integrated oak. Black cherry, cinnamon and nutmeg meld on the structured, fullbodied palate, with a graceful hint of dark chocolate on the finish. This will do well in the cellar; enjoy 2025–2030.",64.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/gxwqvocbhk7gamhid2te.jpg",MO,,,Napa Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"Sinewy, earthy and full of spice, this well-made wine is lush and sumptuous, with firm, focused tannins and integrated oak. Black cherry, cinnamon and nutmeg meld on the structured, fullbodied palate, with a graceful hint of dark chocolate on the finish. This will do well in the cellar; enjoy 2025–2030.",,,,,,,539265
wine569899,2018 Robert Mondavi Private Selection Bourbon Barrels Cabernet Sauvignon,"Layered and complex, this Bourbon Barrel-aged Cabernet Sauvignon leaps from the glass with aromas of blackberry cobbler, graham cracker, brown sugar, milk chocolate, coffee and smoke. A palate of blueberry pie, praline, sweet vanilla custard, caramel and mocha is framed by soft, chewy tannins and a hint of toasted oak on the lingering finish.",14.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/dqbylmitnytsatb9droc.jpg",TR,,,Monterey,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"Layered and complex, this Bourbon Barrel-aged Cabernet Sauvignon leaps from the glass with aromas of blackberry cobbler, graham cracker, brown sugar, milk chocolate, coffee and smoke. A palate of blueberry pie, praline, sweet vanilla custard, caramel and mocha is framed by soft, chewy tannins and a hint of toasted oak on the lingering finish.",,,,,,,569899
wine532650,2018 Bogle Chardonnay,"Clarksburg Chardonnay’s signature apple and pear notes flourish in the incredible aromas and first sips of this wine. The rich, round entry is full of fruit, including touches of tropical pineapple and guava. The elegant and creamy mouthfeel wraps around the fruit and leads to spicy notes of nutmeg and toasty vanilla, left behind by over 8 months of aging in American oak. The finish lingers like the last bite of that buttery creme brule.",9.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/pvvxjfl9t2cffniselr5.jpg",TR,CO,,California,Chardonnay,W,Chardonnay,,,"California’s most praised white wine,",,,,,,,532650
wine527517,2015 Jordan Cabernet Sauvignon,"Pure elegance in a glass. Aromas of black cherries, pomegranate, dried cranberries and a hint of graphite channel classic Bordeaux. Its lovely, silky texture coats the palate with layers of black cherries and a touch of cedar from French oak’s fine tannins. From beginning to end, the balance carries all the way through. Enjoy now after decanting for 60 minutes or cellar through 2029-2034.",64.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/kryzvlssxzvbjiadtdkn.jpg",TR,,,Alexander Valley,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"Pure elegance in a glass. Aromas of black cherries, pomegranate, dried cranberries and a hint of graphite channel classic Bordeaux. Its lovely, silky texture coats the palate with layers of black cherries and a touch of cedar from French oak’s fine tannins. From beginning to end, the balance carries all the way through. Enjoy now after decanting for 60 minutes or cellar through 2029-2034.",,,,,,,527517
wine586417,2019 Honig Sauvignon Blanc,"The 2019 Honig Sauvignon Blanc is bright, and fresh. The flavors and aromas are reminiscent of peaches, lemon curd, white grapefruit, and passion fruit with perfectly balanced notes of citrus and stone fruit. The fullness of the midpalate is complemented by a crisp, lengthy finish.",17.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/s185uj7rkh5zhozcgwhj.jpg",WH,,,California,Sauvignon Blanc,W,Sauvignon Blanc,,,"The 2019 Honig Sauvignon Blanc is bright, and fresh. The flavors and aromas are reminiscent of peaches, lemon curd, white grapefruit, and passion fruit with perfectly balanced notes of citrus and stone fruit. The fullness of the midpalate is complemented by a crisp, lengthy finish.",,,,,,,586417
wine600988,2019 Wolffer Estate Summer in a Bottle Rose,"Blend: 40% Merlot, 22% Chardonnay, 12% Cabernet Sauvignon, 7% Gewürztraminer, 6% Cabernet Franc, 4% Pinot Meunier, 4% Pinot Blanc, 3% Riesling, 2% Sauvignon Blanc",23.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/dadjzf0tticvj6zl1wp3.jpg",WH,,,Long Island,Rosé,Ro,Rosé,,,"Blend: 40% Merlot, 22% Chardonnay, 12% Cabernet Sauvignon, 7% Gewürztraminer, 6% Cabernet Franc, 4% Pinot Meunier, 4% Pinot Blanc, 3% Riesling, 2% Sauvignon Blanc",,,,,,,600988
wine533909,2017 Josh Cellars Cabernet Sauvignon,"This wine pairs with well-seasoned meats like beef, pork, or lamb, and indulgent chocolate desserts.",14.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/xhopv6akmccexhbqm0hq.jpg",MO,,,California,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"This wine pairs with well-seasoned meats like beef, pork, or lamb, and indulgent chocolate desserts.",,,,,,,533909
wine521935,2017 Rombauer California Zinfandel,"To craft this rich and spicy red, fruit was sourced mainly from El Dorado as well as additional vineyards in Sierra Foothills, Lake, and Napa counties (5% Petite Sirah was also blended in). With an ABV of 15.9%, it was aged for 16 months in American and French oak; the body weight is apparent, with big and jammy blackberry notes joining sweet tobacco and brandied cherry. A dot of white pepper adds an accent toward the finish.",34.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/kdpi4zsuymjdodmev05k.jpg",TR,,,California,Zinfandel,R,Zinfandel,,,"To craft this rich and spicy red, fruit was sourced mainly from El Dorado as well as additional vineyards in Sierra Foothills, Lake, and Napa counties (5% Petite Sirah was also blended in). With an ABV of 15.9%, it was aged for 16 months in American and French oak; the body weight is apparent, with big and jammy blackberry notes joining sweet tobacco and brandied cherry. A dot of white pepper adds an accent toward the finish.",,,,,,,521935
wine590147,2015 Altesino Brunello di Montalcino,"Brunello di Montalcino is the ambassador of top quality Italian wines around the world, the first wine to receive the DOCG appellation. Brunello is a brilliant ruby red colour, tending towards garnet red with age. Its bouquet is intense, pure, pleasant and refined, reminiscent of sweet violet, tobacco, chocolate and pleasant hints of wild berries and vanilla. Its flavour fully confirms the above in a well-balanced, full-bodied wine with good tannins and a solid structure.",61.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/p4zk7dxrhzefhff9ft8e.jpg",TR,,,Montalcino,Sangiovese,R,Sangiovese,,,"Brunello di Montalcino is the ambassador of top quality Italian wines around the world, the first wine to receive the DOCG appellation. Brunello is a brilliant ruby red colour, tending towards garnet red with age. Its bouquet is intense, pure, pleasant and refined, reminiscent of sweet violet, tobacco, chocolate and pleasant hints of wild berries and vanilla. Its flavour fully confirms the above in a well-balanced, full-bodied wine with good tannins and a solid structure.",,,,,,,590147
wine584507,2018 Seghesio Sonoma Zinfandel,"With a bouquet of cedar, spice, and sun-ripened blackberries, our Sonoma Zinfandel makes a strong first impression. Bold and richly textured on the palate with an intensity and purity of fruit reflected in notes of wild blueberries, plum, and black currants. A light dusting of tannins provides structure and a long finish that is boueyed by fresh juicy acidity.",19.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/rgms564gosorczrhlqwe.jpg",TR,,,Sonoma County,Zinfandel,R,Zinfandel,,,"With a bouquet of cedar, spice, and sun-ripened blackberries, our Sonoma Zinfandel makes a strong first impression. Bold and richly textured on the palate with an intensity and purity of fruit reflected in notes of wild blueberries, plum, and black currants. A light dusting of tannins provides structure and a long finish that is boueyed by fresh juicy acidity.",,,,,,,584507
wine566934,2016 Shannon Reserve Home Ranch Reserve Cabernet Sauvignon,"A warm inland area just north of Napa Valley, Lake County represents a new frontier for California winemaking. While Prohibition halted viticulture here just as it did in so many California regions, winemaking activity remained fairly insignificant for a few decades longer than others. Finally in the 1990s Lake County",19.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/hpyhndbv3phkpabqjayy.jpg",TR,,,Lake County,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"A warm inland area just north of Napa Valley, Lake County represents a new frontier for California winemaking. While Prohibition halted viticulture here just as it did in so many California regions, winemaking activity remained fairly insignificant for a few decades longer than others. Finally in the 1990s Lake County",,,,,,,566934
wine524574,2017 Justin Cabernet Sauvignon,"The 2017 JUSTIN Cabernet Sauvignon is an extremely versatile food pairing wine that makes it a great go-to red for many pairings ranging from a picnic of artisanal cheese and charcuterie, a Philly cheese steak sandwich, to a classic Entrecôte (steak) Bordelaise with pommes frites. It’s a perfect wine to bring to a dinner or party for wine lovers.",33.99,"https://www.wine.com/product/images/w_480,h_600,c_pad,fl_progressive/b4qjjaeyw10tuajxerhi.jpg",MI,,,Paso Robles,Cabernet Sauvignon,R,Cabernet Sauvignon,,,"The 2017 JUSTIN Cabernet Sauvignon is an extremely versatile food pairing wine that makes it a great go-to red for many pairings ranging from a picnic of artisanal cheese and charcuterie, a Philly cheese steak sandwich, to a classic Entrecôte (steak) Bordelaise with pommes frites. It’s a perfect wine to bring to a dinner or party for wine lovers.",,,,,,,524574
